,Unnamed: 0,Video Id,Primary Label,Predicted Label (Child Directed or not),Responses
103,99,58BHUsD24vs,False,Not Child Directed,"The video title 'How to Not Waste Your Life (Stop Getting Distracted)' suggests content aimed at a mature audience interested in self-improvement and productivity. The thumbnail shows a focus on social media and productivity tools, which are typically adult concerns, rather than colorful or whimsical themes appealing to children. There are no explicitly child-friendly elements or themes present."
104,100,5i3Y14TNqCI,False,Not Child Directed,"The video titled 'How China Uses Mexico To Avoid U.S. Tariffs' appears to focus on geopolitical and economic issues, which are complex and not typically intended for children. The thumbnail and title do not suggest any content that is designed for or appealing to children, such as colorful visuals or playful themes. Additionally, the subject matter involves topics like tariffs, which are not simplified for a child audience."
105,101,7IGKCkcsuew,False,Not Child Directed,"The video titled 'Western North Carolina communities face grim new reality after Helene' does not meet the criteria for child-directed content. The title suggests it deals with serious themes of a natural disaster's aftermath, which are not designed for or appealing to children. It likely involves discussions of complex, mature topics and visuals of destruction that are inappropriate for a young audience."
106,102,99_TWz5rtX4,False,Not Child Directed,"The video's title and thumbnail suggest it is sports-related content focusing on a soccer match between Inter Miami and Atlanta, featuring Lionel Messi. This content is more likely intended for sports enthusiasts and fans, not specifically designed for children. It does not exhibit child-appealing elements like cartoonish visuals or playful themes, nor is it explicitly educational or family-friendly in a child-directed manner."
107,103,9yjRbGgpaXE,False,Not Child Directed,"The video title and thumbnail do not suggest content designed for or primarily appealing to children. It likely involves political themes or discussion, which are typically not child-directed."
108,104,A3JGXlPIrk8,False,Not Child Directed,"The video titled 'Protests in Mozambique After Ruling Frelimo Candidate Elected New President | Firstpost Africa' is not child-directed because it covers political events, which are generally not designed for children or contain child-appealing elements. The content described likely involves themes that are mature, possibly relating to conflict and political discourse, which are inappropriate for a child-directed label."
109,105,a4wyXPUAEc8,False,Not Child Directed,"The video is not child-directed as it focuses on political content, discussing tax policies and political figures, which are themes not suitable or appealing to a young audience. The title and thumbnail do not indicate any child-friendly elements, visuals, or themes."
110,106,aJkTiTKhoB8,False,Not Child Directed,"The video title indicates it covers topics related to a political rally and sports events, which are not typically child-directed themes. There is no indication that the content is designed for children or includes child-appealing elements such as cartoonish visuals or playful themes. Instead, the content seems to focus on current events and entertainment suited for a general audience."
111,107,c3FFdZaPfeM,False,Not Child Directed,"The video, titled ""How This Card Game Accidentally Became a Stock Market,"" appears to focus on the financial aspects of a card game rather than child-friendly themes or elements. The topic of card game economics suggests a more mature audience with an interest in finance, business, or the adult aspects of trading card games. There are no indicators of colorful or cartoonish visuals, nor any simplified content aimed at children."
112,108,cIAoz2ebBoU,False,Not Child Directed,"The video titled ""BLACK OPS 6 ZOMBIES LIBERTY FALLS EASTER EGG GUIDE: FULL BO6 ZOMBIES EASTER EGG WALKTHROUGH!"" features themes related to zombies and possibly complex gameplay, which are not typically designed for children. The mention of 'Black Ops' is associated with mature gaming content, often featuring violent themes unsuitable for a child-directed audience."
113,109,cUiA1mzXs9Y,False,Not Child Directed,"The video appears to be a stand-up comedy performance by Max Amini, which typically involves mature humor not suitable for children. Stand-up comedy often contains adult themes, complex dialogue, and humor that isn't aligned with child-directed content criteria. The video title and description do not indicate a focus on child-friendly elements."
114,110,cWkPUZrbrgI,False,Not Child Directed,"The video title references saying goodbye to 'Venom & Eddie Brock,' which are associated with superhero and potentially intense themes not typically directed at young children. The mention of an actor and the context imply content potentially containing mature or complex themes unsuitable for children, despite the inclusion of a dog, which might appeal to children."
115,111,d8Pcsj9UVgA,False,Not Child Directed,"The content is about North Korea, a complex and politically sensitive topic not designed for children. It does not include child-friendly themes or visuals."
116,112,dF965ll2J0c,False,Not Child Directed,"The video is titled '5 Minute Daily Stretching Routine For Women Over 50!', indicating it is targeted towards adult women, specifically those over 50 years old, rather than children. It does not show any elements that typically appeal to children, such as colorful animations or whimsical themes. The content is health and fitness oriented for adults, which is not aligned with the child-directed criteria."
