Video Id,Primary Label,Predicted Label,Languages,Response
RVcv1KlvD50,Child Directed,Child Directed,English,"{
  ""label"": ""Child Directed"",
  ""justification"": ""This content appears to be a children's animated story featuring colorful characters, simple narrative, and fantastical elements like a magic pot. The visuals are cartoonish and the story has a whimsical, playful theme without any mature content, making it appealing and appropriate for young viewers."",
  ""language"": ""English""
}"
68JOgtt15Zs,Child Directed,Child Directed,English,"{
    ""label"": ""Child Directed"",
    ""justification"": ""This content is clearly child-directed. It features a classic fable of the Lion and the Mouse, presented in a simple, non-violent manner with cartoon animal characters. The story has a moral lesson about friendship and helping others, which is typical of children's content. The language used is simple and appropriate for young viewers, and the narrative includes elements of mild peril and conflict resolution that are suitable for children."",
    ""language"": ""English""
}"
e8Ch_NyO6Q4,Child Directed,Not Child Directed,Hindi and English,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""While this video features colorful candy (Cadbury Gems) and some playful elements, it appears to be primarily focused on explaining the concept of lockdown to children and discussing Independence Day celebrations. The content includes complex topics like lockdown restrictions and national celebrations, which are not typically designed for young children as the primary audience. The presence of adults explaining concepts and the focus on real-world events suggests this is more of a family-oriented or educational video rather than content specifically directed at children."",
  ""language"": ""Hindi and English""
}"
jxV0wV8lknk,Child Directed,Not Child Directed,English,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""While the content features some whimsical and fantastical elements, it also includes themes of violence (axe throwing, sword practice) and dark humor that are not appropriate for young children. The dialogue and situations described are more suited for older audiences who can appreciate the macabre style of humor."",
  ""language"": ""English""
}"
Ke8QzGkTXDA,Child Directed,Not Child Directed,Hindi,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""While the video features a playful food-related activity, it contains elements not suitable for young children. The participants engage in a game involving random food combinations on pizza, including non-food items and potentially unsafe mixing of ingredients. The casual attitude towards food safety and nutrition is not appropriate for child-directed content. Additionally, the conversational style and competitive nature of the activity are more aligned with content for older viewers or general audiences rather than being specifically designed for children."",
  ""language"": ""Hindi""
}"
-Wn7ZeC6Ibo,Child Directed,Child Directed,English,"{
  ""label"": ""Child Directed"",
  ""justification"": ""The video contains multiple child-appealing elements, including colorful dinosaur toys, playful and repetitive language, and simple creative activities like making trees and houses. The speaker uses an enthusiastic, child-like tone and repetitive phrases typical of content aimed at young children. The presence of dinosaur names and imaginative play further indicates this content is designed to engage and entertain a young audience."",
  ""language"": ""English""
}"
KYNKKOF6FYY,Child Directed,Child Directed,English,"{
  ""label"": ""Child Directed"",
  ""justification"": ""The content appears to be a playful interaction with dinosaur toys or figures, featuring simplified dialogue, childlike exclamations, and repetitive phrases. The mention of various dinosaur names and the overall tone suggest it's designed to appeal to children's interests in prehistoric creatures. The simplistic language, sound effects, and repetitive nature of the dialogue are characteristic of content aimed at young audiences."",
  ""language"": ""English""
}"
d5iBAbQdpCE,Child Directed,Child Directed,English,"{
  ""label"": ""Child Directed"",
  ""justification"": ""This content appears to be child-directed based on several factors: It features colorful, cartoonish animated visuals of seals and other sea creatures. The repeated, rhythmic chanting of 'Sea Look' and 'Sealick' is appealing to young viewers. The simplistic nature of the content, focusing on cute seal characters without complex narratives, is designed to engage children. The cheerful, playful tone and absence of any mature themes or complex language further indicate it's intended for a young audience."",
  ""language"": ""English""
}"
xxiL9WpODDc,Child Directed,Child Directed,Hindi (with some English words),"{
  ""label"": ""Child Directed"",
  ""justification"": ""This video is clearly child-directed as it features a young girl named Pari celebrating Diwali with her family. The content includes child-appealing elements such as colorful visuals, playful themes around Diwali celebrations, and simple narratives about receiving gifts and playing with firecrackers. The dialogue and scenarios are presented in a way that is easily understandable and relatable for children."",
  ""language"": ""Hindi (with some English words)""
}"
bHMt67keONQ,Child Directed,Not Child Directed,English,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""While this content features animated characters from The Addams Family, the dialogue and themes are more complex and mature than typical child-directed content. It includes references to death, family conflicts, and adult relationships that may not be suitable or easily understood by young children. The humor and situations presented are more aligned with a family or adult audience rather than being specifically designed for children."",
  ""language"": ""English""
}"
