ID,Label,Language,Justification
thZzcK5tgyM,FALSE,['English'],The video features a conversation between a football player and an interviewer.  The conversation is about his career experiences and opinions on the game of football and is not intended for children.
tI9dwinLua0,FALSE,['English'],"This video includes violence and potentially offensive language, making it inappropriate for children."
tJIVGrLoYfA,FALSE,['English'],This video is about the MCU and is full of adult themes and language that is not appropriate for children.
tlq-oxdcbGc,TRUE,['Tagalog'],"The video features a musical performance with child-appropriate themes and visuals. It includes a young girl dancing on stage, a playful interaction with the dancers, and a message about mental health presented in a child-friendly manner."
tRR4I2EkXlc,FALSE,['English'],"The video includes discussion of military action, war, and the role of politics in international relations, making it inappropriate for children."
U2Z-7o69unc,FALSE,['English'],This video is not child-directed. It is a sports video of a football match and includes players and commentary that are not child-appropriate.
U8NoBk5wuLM,FALSE,['English'],"The video is a discussion about American politics and the upcoming presidential election. It includes discussion of the candidates and their policies, as well as the views of various political commentators. The video is not child-directed as it covers mature topics that are not appropriate for children."
UftOZyGaGws,FALSE,['English'],"The video discusses a political town hall, and includes commentary on the political landscape. This content is not designed specifically for a young audience, and is likely to be beyond the comprehension of children."
UH6mqC44uZQ,FALSE,['English'],"The video is a commentary of a football match between Manchester City and Southampton,  and is not child-directed. The content is focused on sports and includes mature language and themes that are not appropriate for a young audience."
UKD9bDmLqZQ,FALSE,['English'],"The video is a discussion about NBA trades and does not feature characters, themes, or content commonly appealing to children."
UophKAd3qcQ,FALSE,['English'],This video is not child-directed as the content is about professional tennis matches and is not appropriate for children.
UOu943VhPUM,FALSE,['English'],"The video is about the 2020 US presidential election and the efforts to overturn the result. It includes discussion of complex legal topics and political strategies.  There are also scenes of the January 6th Capitol riots, which would not be appropriate for a child audience."
UrTAORWmnwE,FALSE,['English'],"This is a cooking competition show where chefs compete in a series of challenges to earn a black jacket.  The content is not child-directed as it features adult themes, language, and visuals."
UuXmB42bxJQ,FALSE,['English'],"This is a sports broadcast about a football game, which is not considered child-directed."
V8CXjsyqQpI,FALSE,['English'],"The video discusses basketball players and their careers, including  references to specific games and players, making it more relevant to sports fans and not primarily child-directed."
V9JH0sd-eoU,FALSE,"['English', 'German']","The video is a news report about Germany and the US supplying Ukraine with weapons, which includes images of war and weapons,  as well as discussions of conflict and military strategy. This is not child-appropriate content."
